Altimira, CDM/CM, Real Betis Balompié, Spain, Value: 443, https://cdn.sofifa.net/players/276/471/26_180.png, 276471
Lisandro Lopez, CB, Belgrano de Córdoba, Argentina, Value: 15, https://cdn.sofifa.net/players/215/051/26_180.png, 215051
Emanuel Aguilera, CB, Defensa y Justicia, Argentina, Value: 15, https://cdn.sofifa.net/players/223/243/26_180.png, 223243
Marlon Ritter, CAM/CM/CDM, 1. FC Kaiserslautern, Germany, Value: 15, https://cdn.sofifa.net/players/223/755/26_180.png, 223755
Guilherme Schettine, ST, Moreirense FC, Brazil, Value: 15, https://cdn.sofifa.net/players/236/555/26_180.png, 236555
Bright Arrey Mbi, CB/LB/CDM, Sporting Clube de Braga, Germany, Value: 65, https://cdn.sofifa.net/players/258/315/26_180.png, 258315
Cameron Brannagan, CDM/CM/CB, Oxford United, England, Value: 15, https://cdn.sofifa.net/players/220/940/26_180.png, 220940
Martin Hongla, CM/CDM/CB, Granada CF, Cameroon, Value: 15, https://cdn.sofifa.net/players/236/556/26_180.png, 236556
Ignacio Sosa, CM/LM/CDM, Peñarol, Uruguay, Value: 23, https://cdn.sofifa.net/players/263/437/26_180.png, 263437
Vicente Taborda, CAM/CM/ST, Panathinaikos FC, Argentina, Value: 33, https://cdn.sofifa.net/players/263/693/26_180.png, 263693
Nilson Angulo, LM/RM/LW, RSC Anderlecht, Ecuador, Value: 65, https://cdn.sofifa.net/players/264/205/26_180.png, 264205
Fran Pérez, RM/LM/RW, Rayo Vallecano, Spain, Value: 33, https://cdn.sofifa.net/players/271/373/26_180.png, 271373
Karim Konate, ST, FC Red Bull Salzburg, Côte d'Ivoire, Value: 85, https://cdn.sofifa.net/players/274/445/26_180.png, 274445
Luis Miguel Angulo, LM/RM/LW, Talleres, Colombia, Value: 75, https://cdn.sofifa.net/players/277/517/26_180.png, 277517
Matias Zaldivia, CB, Universidad de Chile, Chile, Value: 15, https://cdn.sofifa.net/players/215/053/26_180.png, 215053
Sergi Canós, LM/RM/LW, Real Valladolid CF, Spain, Value: 15, https://cdn.sofifa.net/players/224/013/26_180.png, 224013
Philipp Hofmann, ST, VfL Bochum, Germany, Value: 15, https://cdn.sofifa.net/players/206/606/26_180.png, 206606
Juan Gutiérrez, CB/RB, CD Mirandés, Spain, Value: 15, https://cdn.sofifa.net/players/277/519/26_180.png, 277519
Lourival Dinisco, CB, Fortaleza, Brazil, Value: 15, https://cdn.sofifa.net/players/230/415/26_180.png, 230415
Liam Cooper, CB, Sheffield Wednesday, Scotland, Value: 15, https://cdn.sofifa.net/players/189/456/26_180.png, 189456
Youssef Chermiti, ST, Rangers FC, Portugal, Value: 23, https://cdn.sofifa.net/players/270/866/26_180.png, 270866
Ricardo Batista, GK, Casa Pia, Angola, Value: 15, https://cdn.sofifa.net/players/157/970/26_180.png, 157970
Mella, RM/LM/RW, RC Deportivo de La Coruña, Spain, Value: 75, https://cdn.sofifa.net/players/278/035/26_180.png, 278035
Ahmet Oguz, RB, Kocaelispor, Türkiye, Value: 15, https://cdn.sofifa.net/players/225/555/26_180.png, 225555
Benedikt Gimber, CB/CDM, 1. FC Heidenheim, Germany, Value: 15, https://cdn.sofifa.net/players/228/883/26_180.png, 228883
Thibault De Smet, LB, Paris FC, Belgium, Value: 15, https://cdn.sofifa.net/players/237/331/26_180.png, 237331
Dejuan Jones, LB/LM/RM, San Jose Earthquakes, United States, Value: 15, https://cdn.sofifa.net/players/246/803/26_180.png, 246803
Federico Ceccherini, CB, Cremonese, Italy, Value: 15, https://cdn.sofifa.net/players/210/964/26_180.png, 210964
Sydie Peck, CDM/CM, Sheffield United, England, Value: 75, https://cdn.sofifa.net/players/279/572/26_180.png, 279572
James Penrice, LB/LM, AEK Athens, Scotland, Value: 15, https://cdn.sofifa.net/players/232/212/26_180.png, 232212
Obed Vargas, CDM/CM/RM/CB, Seattle Sounders FC, Mexico, Value: 85, https://cdn.sofifa.net/players/263/701/26_180.png, 263701
Martin Boyle, ST/RM/RW, Hibernian, Australia, Value: 15, https://cdn.sofifa.net/players/211/221/26_180.png, 211221
Frank Acheampong, LM/ST/LW, Henan FC, Ghana, Value: 15, https://cdn.sofifa.net/players/213/013/26_180.png, 213013
Bae Jun Ho, LM/CAM/LW, Stoke City, Korea Republic, Value: 54, https://cdn.sofifa.net/players/266/774/26_180.png, 266774
Aslak Fonn Witry, RB/LB, Rosenborg BK, Norway, Value: 15, https://cdn.sofifa.net/players/223/255/26_180.png, 223255
Sotirios Papagiannopoulos, CB, AIK, Sweden, Value: 15, https://cdn.sofifa.net/players/226/583/26_180.png, 226583
Ahmetcan Kaplan, CB, NEC Nijmegen, Türkiye, Value: 54, https://cdn.sofifa.net/players/264/728/26_180.png, 264728
Stavros Pilios, LB, AEK Athens, Greece, Value: 15, https://cdn.sofifa.net/players/279/064/26_180.png, 279064
Frank Fabra, LB/LM, Boca Juniors, Colombia, Value: 15, https://cdn.sofifa.net/players/214/040/26_180.png, 214040
Pablo Aranguiz, LW/CAM/CM/LM, Unión Española, Chile, Value: 15, https://cdn.sofifa.net/players/226/584/26_180.png, 226584
Jeong Seung Won, RM/CM/RW, FC Seoul, Korea Republic, Value: 15, https://cdn.sofifa.net/players/234/264/26_180.png, 234264
Ivan Nevistic, GK, Dinamo Zagreb, Croatia, Value: 15, https://cdn.sofifa.net/players/261/144/26_180.png, 261144
Simone Verdi, CAM/ST/CM, Como, Italy, Value: 15, https://cdn.sofifa.net/players/196/889/26_180.png, 196889
Steven Skrzybski, ST/CAM, Holstein Kiel, Germany, Value: 15, https://cdn.sofifa.net/players/200/473/26_180.png, 200473
Giuseppe Pezzella, LM/LB, Cremonese, Italy, Value: 15, https://cdn.sofifa.net/players/230/681/26_180.png, 230681
Cristian Tarragona, ST, Club Atlético Unión, Argentina, Value: 15, https://cdn.sofifa.net/players/232/729/26_180.png, 232729
Alfa Semedo, CDM/CM, Al Fayha, Guinea-Bissau, Value: 15, https://cdn.sofifa.net/players/239/641/26_180.png, 239641
Marc Aguado, CDM/CM, Elche CF, Spain, Value: 33, https://cdn.sofifa.net/players/246/809/26_180.png, 246809
Ivor Pandur, GK, Hull City, Croatia, Value: 15, https://cdn.sofifa.net/players/258/585/26_180.png, 258585
Cheick Souare, LM/LB/CM/LW, Viktoria Plzeň, France, Value: 15, https://cdn.sofifa.net/players/257/306/26_180.png, 257306
Luca Langoni, RM/ST/RW, New England Revolution, Argentina, Value: 23, https://cdn.sofifa.net/players/270/107/26_180.png, 270107
Maarten Paes, GK, FC Dallas, Indonesia, Value: 15, https://cdn.sofifa.net/players/236/571/26_180.png, 236571
Amine El Ouazzani, ST/RM/RW, Sporting Clube de Braga, Morocco, Value: 23, https://cdn.sofifa.net/players/272/668/26_180.png, 272668
Yan Valery, RB/CB/CM/RM, Sheffield Wednesday, Tunisia, Value: 15, https://cdn.sofifa.net/players/236/316/26_180.png, 236316
Owen Wijndal, LB/LM, Ajax, Netherlands, Value: 15, https://cdn.sofifa.net/players/236/572/26_180.png, 236572
Martim Neto, CM/CDM/CAM, Elche CF, Portugal, Value: 54, https://cdn.sofifa.net/players/270/109/26_180.png, 270109
Marc Guiu, ST, Chelsea, Spain, Value: 96, https://cdn.sofifa.net/players/278/813/26_180.png, 278813
Emre Akbaba, CAM/CM, Eyüpspor, Türkiye, Value: 15, https://cdn.sofifa.net/players/230/685/26_180.png, 230685
Kiko Bondoso, LM/LW/RM, Moreirense FC, Portugal, Value: 15, https://cdn.sofifa.net/players/262/430/26_180.png, 262430
Rahim Alhassane, LB/LM, Real Oviedo, Niger, Value: 23, https://cdn.sofifa.net/players/073/502/26_180.png, 73502
Nat Phillips, CB, West Bromwich Albion, England, Value: 15, https://cdn.sofifa.net/players/240/926/26_180.png, 240926
Florent Hanin, LB, Angers SCO, France, Value: 15, https://cdn.sofifa.net/players/194/846/26_180.png, 194846
Jean Carlos Pestana, CB/CDM, América de Cali, Colombia, Value: 15, https://cdn.sofifa.net/players/238/880/26_180.png, 238880
Hernan De La Fuente, RB, Huracán, Argentina, Value: 15, https://cdn.sofifa.net/players/241/696/26_180.png, 241696
Isak Jansson, LW/ST/CAM/LM, OGC Nice, Sweden, Value: 15, https://cdn.sofifa.net/players/252/960/26_180.png, 252960
Aridane, CB, UD Almería, Spain, Value: 15, https://cdn.sofifa.net/players/189/472/26_180.png, 189472
Álex Calatrava, RM/CM/RW, CD Castellón, Spain, Value: 15, https://cdn.sofifa.net/players/073/505/26_180.png, 73505
Jonatan Gomez, CM/CAM/CDM, Club Atlético Sarmiento, Argentina, Value: 15, https://cdn.sofifa.net/players/211/489/26_180.png, 211489
Callum Lang, CAM/RM/ST/CM, Portsmouth, England, Value: 15, https://cdn.sofifa.net/players/240/673/26_180.png, 240673
Javier Mendez, CB/CDM, Peñarol, Uruguay, Value: 15, https://cdn.sofifa.net/players/246/817/26_180.png, 246817
Brian De Keersmaecker, CM/CDM, Oxford United, Belgium, Value: 15, https://cdn.sofifa.net/players/250/913/26_180.png, 250913
Alexis Manyoma, RM/LM/RW, Colorado Rapids, Colombia, Value: 44, https://cdn.sofifa.net/players/277/794/26_180.png, 277794
Maxime Dominguez, CM/RM/CDM/CAM, Toronto FC, Switzerland, Value: 15, https://cdn.sofifa.net/players/230/690/26_180.png, 230690
Deian Sorescu, RM/RB/RW, Gaziantep FK, Romania, Value: 15, https://cdn.sofifa.net/players/246/562/26_180.png, 246562
German Conti, CB, Gimnasia y Esgrima La Plata, Argentina, Value: 15, https://cdn.sofifa.net/players/221/219/26_180.png, 221219
Andrea Adorante, ST, Venezia, Italy, Value: 15, https://cdn.sofifa.net/players/259/107/26_180.png, 259107
Hwang Ui Jo, ST/CAM, Alanyaspor, Korea Republic, Value: 15, https://cdn.sofifa.net/players/212/260/26_180.png, 212260
Etienne Vaessen, GK, FC Groningen, Suriname, Value: 15, https://cdn.sofifa.net/players/250/916/26_180.png, 250916
Gabriel Castellon, GK, Universidad de Chile, Chile, Value: 15, https://cdn.sofifa.net/players/219/941/26_180.png, 219941
Elvis Saric, CM/CDM, Qingdao Hainiu FC, Bosnia and Herzegovina, Value: 15, https://cdn.sofifa.net/players/244/517/26_180.png, 244517
Amir Saipi, GK, FC Lugano, Kosovo, Value: 23, https://cdn.sofifa.net/players/247/077/26_180.png, 247077
Timo Becker, CB/RB/RM, FC Schalke 04, Germany, Value: 15, https://cdn.sofifa.net/players/254/245/26_180.png, 254245
Ricard, RB/RM, GD Estoril Praia, Spain, Value: 15, https://cdn.sofifa.net/players/255/781/26_180.png, 255781
Stijn Spierings, CM/CDM, Brøndby IF, Netherlands, Value: 15, https://cdn.sofifa.net/players/227/622/26_180.png, 227622
Tahith Chong, CAM/CM/RM, Sheffield United, Curacao, Value: 15, https://cdn.sofifa.net/players/233/510/26_180.png, 233510
Youssef Maleh, CM/CDM, Lecce, Morocco, Value: 15, https://cdn.sofifa.net/players/236/838/26_180.png, 236838
James Sands, CDM/CM/CB, FC St. Pauli, United States, Value: 15, https://cdn.sofifa.net/players/242/214/26_180.png, 242214
Damian Fernandez, CB, Defensa y Justicia, Argentina, Value: 23, https://cdn.sofifa.net/players/251/686/26_180.png, 251686
João Costa, RM/LM/LB/RB, Al Ettifaq, Portugal, Value: 117, https://cdn.sofifa.net/players/278/567/26_180.png, 278567
Oscar Cardozo, ST, Libertad, Paraguay, Value: 15, https://cdn.sofifa.net/players/179/752/26_180.png, 179752
Patrik Vydra, CM/CDM/CB, Sparta Praha, Czechia, Value: 23, https://cdn.sofifa.net/players/275/241/26_180.png, 275241
Rubén Peña, RB/RM, CD Leganés, Spain, Value: 15, https://cdn.sofifa.net/players/211/241/26_180.png, 211241
Edo Kayembe, CM/CAM/CDM, Watford, Congo DR, Value: 15, https://cdn.sofifa.net/players/242/217/26_180.png, 242217
Sebastian Walukiewicz, CB/RB, Sassuolo, Poland, Value: 15, https://cdn.sofifa.net/players/243/497/26_180.png, 243497
Jordan James, CM/CAM/CDM, Leicester City, Wales, Value: 54, https://cdn.sofifa.net/players/265/514/26_180.png, 265514
Stuart Armstrong, CM/CAM, Aberdeen, Scotland, Value: 15, https://cdn.sofifa.net/players/202/282/26_180.png, 202282
Yanick Brecher, GK, FC Zürich, Switzerland, Value: 15, https://cdn.sofifa.net/players/204/842/26_180.png, 204842
Morci, LM/LW, Albacete Balompié, Spain, Value: 15, https://cdn.sofifa.net/players/258/602/26_180.png, 258602
Aljoscha Kemlein, CM/CDM, 1. FC Union Berlin, Germany, Value: 44, https://cdn.sofifa.net/players/271/659/26_180.png, 271659
Rômulo Calsede, ST, São Paulo, Brazil, Value: 15, https://cdn.sofifa.net/players/234/028/26_180.png, 234028
Alberto, CB, Mohun Bagan Super Giant, Spain, Value: 15, https://cdn.sofifa.net/players/263/725/26_180.png, 263725
Catalin Cirjan, CAM/CM/LW, Dinamo Bucureşti, Romania, Value: 54, https://cdn.sofifa.net/players/260/141/26_180.png, 260141
Adamo Nagalo, CB, PSV, Burkina Faso, Value: 75, https://cdn.sofifa.net/players/261/422/26_180.png, 261422
Andrea Compagno, ST, Jeonbuk Hyundai Motors, Italy, Value: 15, https://cdn.sofifa.net/players/262/447/26_180.png, 262447
Santiago Solari, RW/RM/LM, Racing Club, Argentina, Value: 15, https://cdn.sofifa.net/players/273/711/26_180.png, 273711
Koffi Kouao, RB/RM, FC Metz, Côte d'Ivoire, Value: 15, https://cdn.sofifa.net/players/239/919/26_180.png, 239919
Leo Leroy, CDM/CM, FC Basel, France, Value: 15, https://cdn.sofifa.net/players/247/599/26_180.png, 247599
Boubacar Traore, CDM/CM/CB, FC Metz, Mali, Value: 15, https://cdn.sofifa.net/players/252/975/26_180.png, 252975
Saidou Sow, CB, RC Strasbourg Alsace, Guinea, Value: 15, https://cdn.sofifa.net/players/259/119/26_180.png, 259119
Baris Atik, LW/CAM/LM, 1. FC Magdeburg, Türkiye, Value: 15, https://cdn.sofifa.net/players/233/520/26_180.png, 233520
Osman Bukari, RW/LM/RM, Austin FC, Ghana, Value: 15, https://cdn.sofifa.net/players/258/608/26_180.png, 258608
Pedro Silva Torrejon, LB/LM, Gimnasia y Esgrima La Plata, Argentina, Value: 15, https://cdn.sofifa.net/players/233/777/26_180.png, 233777
Luis Guilherme, RM/LM/CAM/RW, West Ham United, Brazil, Value: 96, https://cdn.sofifa.net/players/072/754/26_180.png, 72754
John Brooks, CB, Hertha BSC, United States, Value: 15, https://cdn.sofifa.net/players/204/082/26_180.png, 204082
Mert Komur, CAM/ST/CM, FC Augsburg, Germany, Value: 75, https://cdn.sofifa.net/players/274/226/26_180.png, 274226
Freddie Woodman, GK, Liverpool, England, Value: 15, https://cdn.sofifa.net/players/222/514/26_180.png, 222514
Emanuel Coronel, RB/RM, Rosario Central, Argentina, Value: 15, https://cdn.sofifa.net/players/242/482/26_180.png, 242482
Adrian Semper, GK, Pisa, Croatia, Value: 15, https://cdn.sofifa.net/players/244/274/26_180.png, 244274
Darlin Yongwa, LB/CB/LM, FC Lorient, Cameroon, Value: 15, https://cdn.sofifa.net/players/253/490/26_180.png, 253490
Razvan Sava, GK, Udinese, Romania, Value: 65, https://cdn.sofifa.net/players/266/803/26_180.png, 266803
Matteo Bianchetti, CB, Cremonese, Italy, Value: 15, https://cdn.sofifa.net/players/205/363/26_180.png, 205363
Chris Rigg, CAM/CM, Sunderland, England, Value: 96, https://cdn.sofifa.net/players/273/459/26_180.png, 273459
Dinei Dellarmi, RW/RM, Corinthians, Brazil, Value: 15, https://cdn.sofifa.net/players/230/451/26_180.png, 230451
Milan Havel, RB/LB/CB, Viktoria Plzeň, Czechia, Value: 15, https://cdn.sofifa.net/players/244/787/26_180.png, 244787
Pietro Ceccaroni, CB/LB, Palermo FC, Italy, Value: 15, https://cdn.sofifa.net/players/219/956/26_180.png, 219956
Luis Palma, LW/LM, Lech Poznań, Honduras, Value: 15, https://cdn.sofifa.net/players/278/069/26_180.png, 278069
Steve Rouiller, CB, Servette FC, Switzerland, Value: 15, https://cdn.sofifa.net/players/224/821/26_180.png, 224821
Ben Wilmot, CB/RB/CDM, Stoke City, England, Value: 15, https://cdn.sofifa.net/players/238/389/26_180.png, 238389
Federico Redondo, CM/CDM, Elche CF, Argentina, Value: 33, https://cdn.sofifa.net/players/269/622/26_180.png, 269622
Abdoul Ouattara, RM/LM/RW, RC Strasbourg Alsace, Côte d'Ivoire, Value: 54, https://cdn.sofifa.net/players/075/318/26_180.png, 75318
Amine Boutrah, LM/LW, Sporting Club Bastia, France, Value: 15, https://cdn.sofifa.net/players/276/022/26_180.png, 276022
Ibrahim Sissoko, ST, VfL Bochum, Mali, Value: 15, https://cdn.sofifa.net/players/244/022/26_180.png, 244022
Enea Mihaj, CB, Atlanta United, Albania, Value: 15, https://cdn.sofifa.net/players/251/446/26_180.png, 251446
Jeffrey Schlupp, LB/LM/CM/CDM, Norwich City, Ghana, Value: 15, https://cdn.sofifa.net/players/200/759/26_180.png, 200759
Nordin Jackers, GK, Club Brugge KV, Belgium, Value: 15, https://cdn.sofifa.net/players/222/263/26_180.png, 222263
Ryan Porteous, CB, Los Angeles FC, Scotland, Value: 15, https://cdn.sofifa.net/players/240/439/26_180.png, 240439
Jim Allevinah, RM/LM/RW, Angers SCO, Gabon, Value: 15, https://cdn.sofifa.net/players/251/191/26_180.png, 251191
Oier Zarraga, CM/CDM, Udinese, Spain, Value: 15, https://cdn.sofifa.net/players/258/615/26_180.png, 258615
Ivan Franco, RW/RM/LW, Libertad, Paraguay, Value: 15, https://cdn.sofifa.net/players/253/240/26_180.png, 253240
Mohammed Fuseini, ST/CAM, Union Saint-Gilloise, Ghana, Value: 23, https://cdn.sofifa.net/players/270/905/26_180.png, 270905
Sondre Langas, CB, Derby County, Norway, Value: 23, https://cdn.sofifa.net/players/277/305/26_180.png, 277305
Lucas Alario, ST, Estudiantes de La Plata, Argentina, Value: 15, https://cdn.sofifa.net/players/215/353/26_180.png, 215353
Fernando Gaibor, CM/CDM/CAM, Alianza Lima, Ecuador, Value: 15, https://cdn.sofifa.net/players/233/529/26_180.png, 233529
Alex Grant, CB, Sydney FC, Australia, Value: 15, https://cdn.sofifa.net/players/209/210/26_180.png, 209210
Fabio Depaoli, RB/RM, Sampdoria, Italy, Value: 15, https://cdn.sofifa.net/players/235/834/26_180.png, 235834
Nehuen Paz, CB, Huracán, Argentina, Value: 15, https://cdn.sofifa.net/players/219/451/26_180.png, 219451
Theo Bair, ST, FC Lausanne-Sport, Canada, Value: 15, https://cdn.sofifa.net/players/245/563/26_180.png, 245563
Ki Sung Yueng, CM/CDM, Pohang Steelers, Korea Republic, Value: 15, https://cdn.sofifa.net/players/180/283/26_180.png, 180283
Stefan Gartenmann, CB, Ferencvárosi Torna Club, Switzerland, Value: 15, https://cdn.sofifa.net/players/229/436/26_180.png, 229436
Jeison Medina, ST, LDU Quito, Colombia, Value: 15, https://cdn.sofifa.net/players/242/492/26_180.png, 242492
Carlos Neva, LB/LM, Albacete Balompié, Spain, Value: 15, https://cdn.sofifa.net/players/246/844/26_180.png, 246844
Ransford Yeboah Konigsdorffer, ST/CAM/RW/CM, Hamburger SV, Ghana, Value: 23, https://cdn.sofifa.net/players/255/036/26_180.png, 255036
Rayan Raveloson, CM/CDM, BSC Young Boys, Madagascar, Value: 15, https://cdn.sofifa.net/players/225/853/26_180.png, 225853
Henry Onyekuru, LM/LW, Gençlerbirliği SK, Nigeria, Value: 15, https://cdn.sofifa.net/players/234/045/26_180.png, 234045
Milutin Osmajic, ST, Preston North End, Montenegro, Value: 15, https://cdn.sofifa.net/players/263/230/26_180.png, 263230
Tyrique George, LM/RM/ST/LW, Chelsea, England, Value: 96, https://cdn.sofifa.net/players/071/998/26_180.png, 71998
Rome Jayden Owusu Oduro, GK, AZ Alkmaar, Netherlands, Value: 96, https://cdn.sofifa.net/players/272/958/26_180.png, 272958
Thiago, CB, New York City FC, Brazil, Value: 15, https://cdn.sofifa.net/players/233/790/26_180.png, 233790
Ben Gannon Doak, RM/RW, AFC Bournemouth, Scotland, Value: 106, https://cdn.sofifa.net/players/266/815/26_180.png, 266815
Pasquale Mazzocchi, RB/RM, Napoli, Italy, Value: 15, https://cdn.sofifa.net/players/239/679/26_180.png, 239679
Marios Vrousai, RB/RM, Rio Ave FC, Greece, Value: 15, https://cdn.sofifa.net/players/244/287/26_180.png, 244287
Pablo Ruiz, CDM/CM/CB, Real Salt Lake, Argentina, Value: 15, https://cdn.sofifa.net/players/240/448/26_180.png, 240448
Ali Mccann, CM/CDM, Preston North End, Northern Ireland, Value: 15, https://cdn.sofifa.net/players/243/520/26_180.png, 243520
Adam Idah, ST, Swansea City, Republic of Ireland, Value: 15, https://cdn.sofifa.net/players/244/288/26_180.png, 244288
Leonidas Stergiou, RB/CB/RM, VfB Stuttgart, Switzerland, Value: 33, https://cdn.sofifa.net/players/247/360/26_180.png, 247360
Keigo Tsunemoto, RB/RM, FC Basel, Japan, Value: 15, https://cdn.sofifa.net/players/258/880/26_180.png, 258880
Emmanuel Uchenna, CB, Sparta Praha, Nigeria, Value: 23, https://cdn.sofifa.net/players/076/097/26_180.png, 76097
Darragh Lenihan, CB, Middlesbrough, Republic of Ireland, Value: 15, https://cdn.sofifa.net/players/211/009/26_180.png, 211009
David Moses, CM/RM/CDM, SK Slavia Praha, Nigeria, Value: 15, https://cdn.sofifa.net/players/076/098/26_180.png, 76098
Alexander Callens, CB, AEK Athens, Peru, Value: 15, https://cdn.sofifa.net/players/211/522/26_180.png, 211522
Ben Brereton Diaz, LM/CAM/ST/LW, Derby County, Chile, Value: 15, https://cdn.sofifa.net/players/233/795/26_180.png, 233795
Bongokuhle Hlongwane, RB/RM/RW/CM, Minnesota United FC, South Africa, Value: 15, https://cdn.sofifa.net/players/264/516/26_180.png, 264516
Fernando De Paul, GK, Colo-Colo, Chile, Value: 15, https://cdn.sofifa.net/players/229/444/26_180.png, 229444
Robert Ljubicic, CM/CAM/RM/CDM, AEK Athens, Croatia, Value: 15, https://cdn.sofifa.net/players/243/525/26_180.png, 243525
Pedrildo Rocha, LW/LM, Corinthians, Brazil, Value: 15, https://cdn.sofifa.net/players/230/470/26_180.png, 230470
Carlos Caceda, GK, FBC Melgar, Peru, Value: 15, https://cdn.sofifa.net/players/234/054/26_180.png, 234054
Insua, CB, Real Zaragoza, Spain, Value: 15, https://cdn.sofifa.net/players/207/431/26_180.png, 207431
Dimitrios Goutas, CB, Gençlerbirliği SK, Greece, Value: 15, https://cdn.sofifa.net/players/229/703/26_180.png, 229703
Demba Thiam, GK, Monza, Senegal, Value: 15, https://cdn.sofifa.net/players/237/127/26_180.png, 237127
Claudio Corvalan, CB/LB, Club Atlético Unión, Argentina, Value: 15, https://cdn.sofifa.net/players/211/272/26_180.png, 211272
Ignace Van Der Brempt, RB, Como, Belgium, Value: 33, https://cdn.sofifa.net/players/251/464/26_180.png, 251464
Milan Duric, ST, Parma, Bosnia and Herzegovina, Value: 15, https://cdn.sofifa.net/players/192/840/26_180.png, 192840
Kasey Mcateer, RM/RW/CAM, Ipswich Town, Republic of Ireland, Value: 15, https://cdn.sofifa.net/players/265/801/26_180.png, 265801
Daniel Fila, ST, Venezia, Czechia, Value: 44, https://cdn.sofifa.net/players/267/593/26_180.png, 267593
Ronald, RM/RW/LM, Swansea City, Brazil, Value: 23, https://cdn.sofifa.net/players/275/785/26_180.png, 275785
Jeremy Livolant, RW/LW/CAM/RM, Casa Pia, France, Value: 15, https://cdn.sofifa.net/players/231/753/26_180.png, 231753
Julian Carranza, ST, Leicester City, Argentina, Value: 15, https://cdn.sofifa.net/players/240/969/26_180.png, 240969
Renzo Garces, CB, Alianza Lima, Peru, Value: 15, https://cdn.sofifa.net/players/259/657/26_180.png, 259657
Joel Mvuka, RM/RW, FC Lorient, Norway, Value: 33, https://cdn.sofifa.net/players/264/010/26_180.png, 264010
David Zec, CB, Holstein Kiel, Slovenia, Value: 15, https://cdn.sofifa.net/players/076/106/26_180.png, 76106
Martin Perez Guedes, CM/CAM, Universitario de Deportes, Argentina, Value: 15, https://cdn.sofifa.net/players/211/274/26_180.png, 211274
Rodrigo Pinheiro, RB/RM, Famalicão, Portugal, Value: 54, https://cdn.sofifa.net/players/277/322/26_180.png, 277322
Birger Meling, LB, FC København, Norway, Value: 15, https://cdn.sofifa.net/players/219/466/26_180.png, 219466
Gaston Veron, ST/CAM/RW, Central Cordoba SdE, Argentina, Value: 23, https://cdn.sofifa.net/players/242/250/26_180.png, 242250
Junior Diaz, CB, Stade Brestois 29, Côte d'Ivoire, Value: 44, https://cdn.sofifa.net/players/271/691/26_180.png, 271691
Filip Krovinovic, CAM/CM, Hajduk Split, Croatia, Value: 15, https://cdn.sofifa.net/players/230/988/26_180.png, 230988
Sota Kawasaki, CM/CDM/CAM, 1. FSV Mainz 05, Japan, Value: 15, https://cdn.sofifa.net/players/266/061/26_180.png, 266061
Izeta, ST/LW/LM, Athletic Club, Spain, Value: 15, https://cdn.sofifa.net/players/074/317/26_180.png, 74317
Taras Stepanenko, CDM/CM, Eyüpspor, Ukraine, Value: 15, https://cdn.sofifa.net/players/206/413/26_180.png, 206413
Gil Dias, RM/RW/RB, Famalicão, Portugal, Value: 15, https://cdn.sofifa.net/players/229/453/26_180.png, 229453
Niccolo Pierozzi, RB/RM/CB/RW, Palermo FC, Italy, Value: 15, https://cdn.sofifa.net/players/270/926/26_180.png, 270926
Mohamed Kader Meite, ST, Stade Rennais FC, France, Value: 85, https://cdn.sofifa.net/players/075/598/26_180.png, 75598
Sebastian Perez, CDM/CM, Casa Pia, Colombia, Value: 15, https://cdn.sofifa.net/players/214/606/26_180.png, 214606
Wessel Dammers, CB, Randers FC, Netherlands, Value: 15, https://cdn.sofifa.net/players/223/566/26_180.png, 223566
Jessy Benet, CM/CDM/CAM, Grenoble Foot 38, France, Value: 15, https://cdn.sofifa.net/players/224/590/26_180.png, 224590
Magnus Mattsson, CAM/CM, FC København, Denmark, Value: 15, https://cdn.sofifa.net/players/240/974/26_180.png, 240974
Stefano Sabelli, RB/RM, Genoa, Italy, Value: 15, https://cdn.sofifa.net/players/206/159/26_180.png, 206159
Jesus Ferreira, ST/CAM/RM, Seattle Sounders FC, United States, Value: 15, https://cdn.sofifa.net/players/241/487/26_180.png, 241487
Valery, LM/LB/RM/LW, Real Zaragoza, Spain, Value: 15, https://cdn.sofifa.net/players/246/351/26_180.png, 246351
Lucas Gonzalez, CM/CDM/CAM, Defensa y Justicia, Argentina, Value: 15, https://cdn.sofifa.net/players/252/239/26_180.png, 252239
Josue Casimir, RM/ST/RW, AJ Auxerre, Haiti, Value: 15, https://cdn.sofifa.net/players/260/943/26_180.png, 260943
Franco Fragapane, LM/CAM/CM/LW, Club Atlético Unión, Argentina, Value: 15, https://cdn.sofifa.net/players/207/440/26_180.png, 207440
Vitor Reis, CB, Girona FC, Brazil, Value: 96, https://cdn.sofifa.net/players/076/624/26_180.png, 76624
Lubomir Satka, CB, Samsunspor, Slovakia, Value: 15, https://cdn.sofifa.net/players/209/232/26_180.png, 209232
Taras Romanczuk, CDM/CM, Jagiellonia Białystok, Poland, Value: 15, https://cdn.sofifa.net/players/224/336/26_180.png, 224336
Jamie Mcgrath, LM/CAM/CM/LW, Hibernian, Republic of Ireland, Value: 15, https://cdn.sofifa.net/players/225/872/26_180.png, 225872
Raphael Paneira, CAM/RM/CM, Palmeiras, Brazil, Value: 15, https://cdn.sofifa.net/players/230/480/26_180.png, 230480
Lorenzo De Silvestri, RB/RM, Bologna, Italy, Value: 15, https://cdn.sofifa.net/players/170/320/26_180.png, 170320
Giulio Maggiore, CM/CDM, SSC Bari, Italy, Value: 15, https://cdn.sofifa.net/players/236/368/26_180.png, 236368
